source,target,source_raw_id,target_raw_id,weight,significado_peso,source_label,target_label
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCAKuKvcbfnBD3kF5njNu-IA,UC-fiZBS5Gp1eCJd9ucgWnCg,UCAKuKvcbfnBD3kF5njNu-IA,1,numero de videos compartidos por los dos autores,@Tommii.10,@melvinlopez7096
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCCBYcToQ2dwkd6TJh0FSyDg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCCBYcToQ2dwkd6TJh0FSyDg,1,numero de videos compartidos por los dos autores,@Tommii.10,@lidiarodriguez3493
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCDrmf9y9nLgFY5wnA2hTuGA,UC-fiZBS5Gp1eCJd9ucgWnCg,UCDrmf9y9nLgFY5wnA2hTuGA,1,numero de videos compartidos por los dos autores,@Tommii.10,@laboratorio5528
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCGGHbtfbbe0o68etrOf0qxw,UC-fiZBS5Gp1eCJd9ucgWnCg,UCGGHbtfbbe0o68etrOf0qxw,1,numero de videos compartidos por los dos autores,@Tommii.10,@karensussetteleonvargas9794
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCHbwIx9pmQuf7i-4_xO2EpA,UC-fiZBS5Gp1eCJd9ucgWnCg,UCHbwIx9pmQuf7i-4_xO2EpA,1,numero de videos compartidos por los dos autores,@Tommii.10,@caminoseternos752
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCNpt5CQlTzNjlAKY6CJtClQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCNpt5CQlTzNjlAKY6CJtClQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@eustaquiogomez9975
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCOcUI5XkTYNMSFhZNMIPpGg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCOcUI5XkTYNMSFhZNMIPpGg,1,numero de videos compartidos por los dos autores,@Tommii.10,@hendersonlopez3864
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCQqlPPUGqAfWjd-FSh_qn7Q,UC-fiZBS5Gp1eCJd9ucgWnCg,UCQqlPPUGqAfWjd-FSh_qn7Q,1,numero de videos compartidos por los dos autores,@Tommii.10,@estuardoargueta137
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCQyOePccUP-fIJYzchAgZYw,UC-fiZBS5Gp1eCJd9ucgWnCg,UCQyOePccUP-fIJYzchAgZYw,1,numero de videos compartidos por los dos autores,@Tommii.10,@aguilar4254
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCRAquv8el-tQ30bN7MlmySQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCRAquv8el-tQ30bN7MlmySQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@iamjimalesssa
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCRvPToDkkumha7WJAfCDk1A,UC-fiZBS5Gp1eCJd9ucgWnCg,UCRvPToDkkumha7WJAfCDk1A,1,numero de videos compartidos por los dos autores,@Tommii.10,@ligiaguerra3057
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCUoYsrx1oZnCZ0usbBJn4fA,UC-fiZBS5Gp1eCJd9ucgWnCg,UCUoYsrx1oZnCZ0usbBJn4fA,1,numero de videos compartidos por los dos autores,@Tommii.10,@AnaDiaz-re9sq
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCV0lM03g5fg5pbPj97-sAtA,UC-fiZBS5Gp1eCJd9ucgWnCg,UCV0lM03g5fg5pbPj97-sAtA,1,numero de videos compartidos por los dos autores,@Tommii.10,@genarodelgado3929
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCW-JC6lebVmf2P1dmY_L94g,UC-fiZBS5Gp1eCJd9ucgWnCg,UCW-JC6lebVmf2P1dmY_L94g,1,numero de videos compartidos por los dos autores,@Tommii.10,@dinoraoroxon5771
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCW80DaMjQlEUibC98Cot-Dg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCW80DaMjQlEUibC98Cot-Dg,1,numero de videos compartidos por los dos autores,@Tommii.10,@rogeraldana4289
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCWoAVGVqCn4xtINCMOTM4jg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCWoAVGVqCn4xtINCMOTM4jg,1,numero de videos compartidos por los dos autores,@Tommii.10,@OmarMartinez-vv8re
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCZeIIQrGAedW8tCbKWmGY-A,UC-fiZBS5Gp1eCJd9ucgWnCg,UCZeIIQrGAedW8tCbKWmGY-A,1,numero de videos compartidos por los dos autores,@Tommii.10,@mariocordon8873
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UC_LYoGs5C3mbZKZuKuqYCvw,UC-fiZBS5Gp1eCJd9ucgWnCg,UC_LYoGs5C3mbZKZuKuqYCvw,1,numero de videos compartidos por los dos autores,@Tommii.10,@javiercifuentesarchila6041
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCaKAjTW9MVub_clgr4DRYjQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCaKAjTW9MVub_clgr4DRYjQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@josecastillo4390
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCdFlugHJJa4l3YqWuNRmvXw,UC-fiZBS5Gp1eCJd9ucgWnCg,UCdFlugHJJa4l3YqWuNRmvXw,1,numero de videos compartidos por los dos autores,@Tommii.10,@MarcosCarillo-b1r
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCe8JZoYkX5oKUZyivHYdXhw,UC-fiZBS5Gp1eCJd9ucgWnCg,UCe8JZoYkX5oKUZyivHYdXhw,1,numero de videos compartidos por los dos autores,@Tommii.10,@FernandoGarcia-jg1fj
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCeDNEtI8_a42bZ47wJiJMwQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCeDNEtI8_a42bZ47wJiJMwQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@EdgarcalderonCalderong
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCgJNFj5dnxXpcMvmuhZDPxA,UC-fiZBS5Gp1eCJd9ucgWnCg,UCgJNFj5dnxXpcMvmuhZDPxA,1,numero de videos compartidos por los dos autores,@Tommii.10,@NataliaRodriguez-rx5mr
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCgQw_Sbq3ugruDUKsq1e0-A,UC-fiZBS5Gp1eCJd9ucgWnCg,UCgQw_Sbq3ugruDUKsq1e0-A,1,numero de videos compartidos por los dos autores,@Tommii.10,@marlenareano-h4t
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCiC-Jn7wdgyQV4_Urk0DkWQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCiC-Jn7wdgyQV4_Urk0DkWQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@pedroros6358
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCkVtmkK07b2zaVVNssX4lOg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCkVtmkK07b2zaVVNssX4lOg,1,numero de videos compartidos por los dos autores,@Tommii.10,@HectorElias-u2l
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCkbsS_3D-pvg1iHOld9uvIg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCkbsS_3D-pvg1iHOld9uvIg,1,numero de videos compartidos por los dos autores,@Tommii.10,@gonzalo6075
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UClhMWQ7XKWywYvbRnuf8QsA,UC-fiZBS5Gp1eCJd9ucgWnCg,UClhMWQ7XKWywYvbRnuf8QsA,1,numero de videos compartidos por los dos autores,@Tommii.10,@EcPerez-zz9oh
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UClqA491Xa5fQcXcJJa-vTWw,UC-fiZBS5Gp1eCJd9ucgWnCg,UClqA491Xa5fQcXcJJa-vTWw,1,numero de videos compartidos por los dos autores,@Tommii.10,@AndresLemus-k2d
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UColMq7LmaoY3MT6aIDGrGvA,UC-fiZBS5Gp1eCJd9ucgWnCg,UColMq7LmaoY3MT6aIDGrGvA,1,numero de videos compartidos por los dos autores,@Tommii.10,@quijotachapina1
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCpe5jW3MIqkgTJ-PgkzvM6Q,UC-fiZBS5Gp1eCJd9ucgWnCg,UCpe5jW3MIqkgTJ-PgkzvM6Q,1,numero de videos compartidos por los dos autores,@Tommii.10,@carloslam5333
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCpsKOkt5iWTbenzeuq7dsmQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCpsKOkt5iWTbenzeuq7dsmQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@inge_vergueta
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCqCrvuoJpC-aVb0f4logQRQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCqCrvuoJpC-aVb0f4logQRQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@Lyrics_GT
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCsGoJEvb-cFPZ2rWoJcXzEQ,UC-fiZBS5Gp1eCJd9ucgWnCg,UCsGoJEvb-cFPZ2rWoJcXzEQ,1,numero de videos compartidos por los dos autores,@Tommii.10,@sergiohinestroza9709
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCu8_3-Wg-YzNyvHYQDEscfw,UC-fiZBS5Gp1eCJd9ucgWnCg,UCu8_3-Wg-YzNyvHYQDEscfw,1,numero de videos compartidos por los dos autores,@Tommii.10,@RolandoCastroPérez-d7y
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCuXmOjxC-htcprLgeVXz6Tg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCuXmOjxC-htcprLgeVXz6Tg,1,numero de videos compartidos por los dos autores,@Tommii.10,@jorgeaguilar-bq3uj
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCwgCc9Jd_gG-uLE_SY-FfPg,UC-fiZBS5Gp1eCJd9ucgWnCg,UCwgCc9Jd_gG-uLE_SY-FfPg,1,numero de videos compartidos por los dos autores,@Tommii.10,@armindapenados2841
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCwjUvRseNtJoItylIyIez7Q,UC-fiZBS5Gp1eCJd9ucgWnCg,UCwjUvRseNtJoItylIyIez7Q,1,numero de videos compartidos por los dos autores,@Tommii.10,@Silviazea
A:UC-fiZBS5Gp1eCJd9ucgWnCg,A:UCylqlpsh8ENNM1LqgQ1KbxA,UC-fiZBS5Gp1eCJd9ucgWnCg,UCylqlpsh8ENNM1LqgQ1KbxA,1,numero de videos compartidos por los dos autores,@Tommii.10,@Jel.Awesh.M
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC-jS_kA9w-OmpupXDx156Rg,UC-hfX8J5JPJ-dfuakzegMLA,UC-jS_kA9w-OmpupXDx156Rg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@simoncreyesc7579
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC-pNP6RMFuLg_-x7Ah_0kEA,UC-hfX8J5JPJ-dfuakzegMLA,UC-pNP6RMFuLg_-x7Ah_0kEA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@almacatalan2717
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC1vr9aaMI2crB0NvwFHUeoQ,UC-hfX8J5JPJ-dfuakzegMLA,UC1vr9aaMI2crB0NvwFHUeoQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@JoseSimilox-p6e
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC2Y_EHWQKevubk4vOEBBFxw,UC-hfX8J5JPJ-dfuakzegMLA,UC2Y_EHWQKevubk4vOEBBFxw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@alfonsomorales2653
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC2weSE8rpqkGMOp6StYtVfg,UC-hfX8J5JPJ-dfuakzegMLA,UC2weSE8rpqkGMOp6StYtVfg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@katerynsantiago2907
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC3E9mAgP7VoAE5mZoAexl5g,UC-hfX8J5JPJ-dfuakzegMLA,UC3E9mAgP7VoAE5mZoAexl5g,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@EnnioAroche
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC3MYTqpQqlWBuCB7Th0e0PA,UC-hfX8J5JPJ-dfuakzegMLA,UC3MYTqpQqlWBuCB7Th0e0PA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@isaaclopez7220
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC3NMzdMYryaw82kPTnsaljg,UC-hfX8J5JPJ-dfuakzegMLA,UC3NMzdMYryaw82kPTnsaljg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@marisosa7832
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC3XTwHxygNCgjndsg-UiCQA,UC-hfX8J5JPJ-dfuakzegMLA,UC3XTwHxygNCgjndsg-UiCQA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@marioajset4283
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC3qn1yJA5PeW9rkGPatQxiw,UC-hfX8J5JPJ-dfuakzegMLA,UC3qn1yJA5PeW9rkGPatQxiw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@VICTOREST19
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC4cXueR2bKGFJV0Fk76gwmA,UC-hfX8J5JPJ-dfuakzegMLA,UC4cXueR2bKGFJV0Fk76gwmA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@aluxdel4792
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC4wq3DcbfaG6dtCqn8Oyu3w,UC-hfX8J5JPJ-dfuakzegMLA,UC4wq3DcbfaG6dtCqn8Oyu3w,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@hugoasencio7764
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC5H8ASmMC9WrURmzeB4ySog,UC-hfX8J5JPJ-dfuakzegMLA,UC5H8ASmMC9WrURmzeB4ySog,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@ManuelEdran
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC5bG9nc_JV3FsNP2KseQiYw,UC-hfX8J5JPJ-dfuakzegMLA,UC5bG9nc_JV3FsNP2KseQiYw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@giovannirodas4836
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC650pRT-OYzny3GwOH8Cgfw,UC-hfX8J5JPJ-dfuakzegMLA,UC650pRT-OYzny3GwOH8Cgfw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@edvinparedesherrera7632
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC6PvO1_k5lHKGdAPo5_C6TA,UC-hfX8J5JPJ-dfuakzegMLA,UC6PvO1_k5lHKGdAPo5_C6TA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@johnmejia992
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC6YSZqL0vEcI-niPKIMUGfw,UC-hfX8J5JPJ-dfuakzegMLA,UC6YSZqL0vEcI-niPKIMUGfw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@maxwellsales885
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC72gBAtyb_VXQlYDcFrh6oQ,UC-hfX8J5JPJ-dfuakzegMLA,UC72gBAtyb_VXQlYDcFrh6oQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@osmanmorales3012
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC7VUuJr9cGh845CmTvf7TlQ,UC-hfX8J5JPJ-dfuakzegMLA,UC7VUuJr9cGh845CmTvf7TlQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@LuisCastillo-oz4df
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC8F2V63KZ4ZEay6opX2hAQw,UC-hfX8J5JPJ-dfuakzegMLA,UC8F2V63KZ4ZEay6opX2hAQw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@carmenr6311
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC8G5cJONY8L9voMyBW8Eoug,UC-hfX8J5JPJ-dfuakzegMLA,UC8G5cJONY8L9voMyBW8Eoug,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@luisparedes-pw6qt
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC8r11yOugM2NuRfitQOxLLg,UC-hfX8J5JPJ-dfuakzegMLA,UC8r11yOugM2NuRfitQOxLLg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@cesaraugustomoralesmonroy6907
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC9vMq1YF-e7C-VO0SHkbUTA,UC-hfX8J5JPJ-dfuakzegMLA,UC9vMq1YF-e7C-VO0SHkbUTA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@ErvinLeonardoCarreraLatín
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UC9xr9QvIcDvoZNUX5f-jaZw,UC-hfX8J5JPJ-dfuakzegMLA,UC9xr9QvIcDvoZNUX5f-jaZw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@MariaaliciaColonmorales
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCA93ym2TXs_Ibyxb4Vcn-6Q,UC-hfX8J5JPJ-dfuakzegMLA,UCA93ym2TXs_Ibyxb4Vcn-6Q,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@oswaldosolis8728
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCAlzM_N6xBlMYmM8EBzX86Q,UC-hfX8J5JPJ-dfuakzegMLA,UCAlzM_N6xBlMYmM8EBzX86Q,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@carlossoto3252
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCAmtbUiIrUIhikru0ZoTFig,UC-hfX8J5JPJ-dfuakzegMLA,UCAmtbUiIrUIhikru0ZoTFig,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@Aura-vf6dm
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCB5p8a5gklc80jJItP6xTHg,UC-hfX8J5JPJ-dfuakzegMLA,UCB5p8a5gklc80jJItP6xTHg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@ernestogamboa8737
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCCaYwkkbQGcvFoUmothVdQQ,UC-hfX8J5JPJ-dfuakzegMLA,UCCaYwkkbQGcvFoUmothVdQQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@OsvaldoAguirre-l3i
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCDIMztpVm7G27qBuiWuT6oQ,UC-hfX8J5JPJ-dfuakzegMLA,UCDIMztpVm7G27qBuiWuT6oQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@lizardomorataya8274
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCDPWkUX3sNNaCx-m1dV4glA,UC-hfX8J5JPJ-dfuakzegMLA,UCDPWkUX3sNNaCx-m1dV4glA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@hectoroliva949
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCDQaQv0hr2SS_PO-CMEwVHg,UC-hfX8J5JPJ-dfuakzegMLA,UCDQaQv0hr2SS_PO-CMEwVHg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@federicosaquimux1933
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCDUffaruH6dyUnUGwsTKpgg,UC-hfX8J5JPJ-dfuakzegMLA,UCDUffaruH6dyUnUGwsTKpgg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@luisletona2842
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCDftMWXQoJ6nONfY7GVOVjg,UC-hfX8J5JPJ-dfuakzegMLA,UCDftMWXQoJ6nONfY7GVOVjg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@luisgpacheco5858
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCDlr1VadSucIZgZ171pRBjQ,UC-hfX8J5JPJ-dfuakzegMLA,UCDlr1VadSucIZgZ171pRBjQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@cuabatzjj5924
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCEgEQmRbtL5fwr9_DqAC--g,UC-hfX8J5JPJ-dfuakzegMLA,UCEgEQmRbtL5fwr9_DqAC--g,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@ArielRodas-g5y
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCErZPJpHmLCsXs8ZWkAUupQ,UC-hfX8J5JPJ-dfuakzegMLA,UCErZPJpHmLCsXs8ZWkAUupQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@dorisl.garciaroche7763
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCFUuDARXdmmIrLppEqf-rFg,UC-hfX8J5JPJ-dfuakzegMLA,UCFUuDARXdmmIrLppEqf-rFg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@allanmunoz7410
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCFhxtoeARHPnXXPcDrOU3Xg,UC-hfX8J5JPJ-dfuakzegMLA,UCFhxtoeARHPnXXPcDrOU3Xg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@diegoalejandrolopezmendez205
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCFjudnPLoaSL1BaRuLahyHg,UC-hfX8J5JPJ-dfuakzegMLA,UCFjudnPLoaSL1BaRuLahyHg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@HaroldoCastillo-rh9iw
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCFoIAE8k82D6AV-8gjjKaNg,UC-hfX8J5JPJ-dfuakzegMLA,UCFoIAE8k82D6AV-8gjjKaNg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@eddymunoz9789
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCFxE8GbokBrBsPEKM1xrOjQ,UC-hfX8J5JPJ-dfuakzegMLA,UCFxE8GbokBrBsPEKM1xrOjQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@JuanDavila-qd7qj
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCGzXwyCzMzGmjmCbH3Hg01Q,UC-hfX8J5JPJ-dfuakzegMLA,UCGzXwyCzMzGmjmCbH3Hg01Q,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@FidelZacarias-ph7dy
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCHTGCgY2l-DQJIvlA_cpa_Q,UC-hfX8J5JPJ-dfuakzegMLA,UCHTGCgY2l-DQJIvlA_cpa_Q,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@virgiliogarcia3039
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCHhHUjaMAZ8SiXdCUCj9DkQ,UC-hfX8J5JPJ-dfuakzegMLA,UCHhHUjaMAZ8SiXdCUCj9DkQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@fredymendez1786
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCKDR0f2fu2UzWL8mBv5-BHw,UC-hfX8J5JPJ-dfuakzegMLA,UCKDR0f2fu2UzWL8mBv5-BHw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@mireyamorales6595
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCL13XhnRzbGokEkCkEOb0-g,UC-hfX8J5JPJ-dfuakzegMLA,UCL13XhnRzbGokEkCkEOb0-g,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@raquelprado3643
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCL1MT278vSaQ83ZDkVWn1gw,UC-hfX8J5JPJ-dfuakzegMLA,UCL1MT278vSaQ83ZDkVWn1gw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@elmorodriguez6978
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCLFdHr9BEbXHkoJopbEPLZw,UC-hfX8J5JPJ-dfuakzegMLA,UCLFdHr9BEbXHkoJopbEPLZw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@kanterra4584
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCLggDc_a5HriXv7I1h02sOA,UC-hfX8J5JPJ-dfuakzegMLA,UCLggDc_a5HriXv7I1h02sOA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@guillermogonzalez5153
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCN6qbfPSzFtjhqUDZ3Cv3CQ,UC-hfX8J5JPJ-dfuakzegMLA,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@carlosmedranovelasquez6380
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCNBnKqWf4d-rS4HwJRQljmQ,UC-hfX8J5JPJ-dfuakzegMLA,UCNBnKqWf4d-rS4HwJRQljmQ,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@LE_A22
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCNkcuy42zEwddwEcOd_HpnA,UC-hfX8J5JPJ-dfuakzegMLA,UCNkcuy42zEwddwEcOd_HpnA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@vanigomez492
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCOLGv5Pf6BF2wFcwUzgcvHg,UC-hfX8J5JPJ-dfuakzegMLA,UCOLGv5Pf6BF2wFcwUzgcvHg,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@welfrealdana5559
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCOS8ViEkccrTZx2w2ccxotA,UC-hfX8J5JPJ-dfuakzegMLA,UCOS8ViEkccrTZx2w2ccxotA,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@OscarHernandez-q8y
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCOh6DaZC_x9HASnlRylEMfw,UC-hfX8J5JPJ-dfuakzegMLA,UCOh6DaZC_x9HASnlRylEMfw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@AndresMedina-v1s
A:UC-hfX8J5JPJ-dfuakzegMLA,A:UCQ_-LPP8JAbfkc-b1Q6NvWw,UC-hfX8J5JPJ-dfuakzegMLA,UCQ_-LPP8JAbfkc-b1Q6NvWw,1,numero de videos compartidos por los dos autores,@normaleticiaorozcojuarez2418,@MegaKristenstewart
